customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
1656-DRSMG,0,0,0,63,1,1,0,1,1,1,1,1,1,109.85,7002.95,0
3012-VFFMN,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,158.95,0
2984-AFWNC,0,0,0,3,1,0,0,1,0,0,1,1,0,95.4,293.15,0
0640-YJTPY,0,1,1,72,1,0,0,0,0,0,0,0,0,21,1493.75,0
8096-LOIST,0,0,0,19,1,0,0,0,0,0,0,1,1,56.2,1093.4,0
9764-REAFF,0,1,0,59,1,0,0,0,0,0,0,0,0,18.4,1057.85,0
3703-VAVCL,0,1,1,2,1,0,0,0,1,1,0,1,0,90,190.05,1
7107-UBYKY,0,1,1,35,1,1,0,0,0,0,0,0,1,25.75,882.55,0
4881-GQJTW,0,0,0,14,1,0,0,0,0,0,0,0,0,19.6,300.4,0
8519-QJGJD,0,0,0,14,1,0,0,0,1,0,0,0,0,75.35,1025.95,1
7876-DNYAP,0,1,1,69,1,0,0,0,0,0,0,0,0,19.8,1436.95,0
7905-NJMXS,1,1,0,7,1,1,1,1,0,1,0,0,0,64.2,475,0
2882-WDTBA,0,1,1,69,1,0,1,1,1,1,1,0,1,75.75,5388.15,0
2091-GPPIQ,0,1,1,72,1,1,0,1,0,1,1,1,1,78.95,5730.15,0
6326-MTTXK,0,0,0,8,1,1,0,1,0,0,1,1,0,100.85,819.55,1
5071-FBJFS,0,1,1,4,1,0,1,0,0,0,0,0,0,50.3,217.1,0
2796-UUZZO,0,1,1,63,1,0,0,1,1,0,0,0,1,80.3,4896.35,0
2429-AYKKO,0,0,0,72,1,0,0,0,0,0,0,0,0,19.85,1434.1,0
9798-OPFEM,0,0,0,46,1,0,0,0,0,0,0,0,1,21.1,937.1,0
0330-IVZHA,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,1
3794-NFNCH,0,1,0,30,1,0,0,0,1,0,0,0,1,50,1474.9,0
5193-QLVZB,0,0,0,63,1,1,0,1,1,0,1,1,1,104.75,6536.5,0
7114-AEOZE,0,0,0,60,1,0,0,0,0,0,0,0,0,19.85,1128.1,0
2886-KEFUM,0,1,0,63,1,1,0,1,1,0,1,1,1,107.5,6873.75,1
5522-NYKPB,0,1,1,25,1,0,0,0,0,1,1,0,0,85.9,2199.05,0
4237-RLAQD,0,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,1
9957-YODKZ,1,1,0,6,1,1,0,0,1,0,0,0,1,80.8,457.1,0
6518-KZXCB,0,0,0,22,1,1,0,0,0,0,0,0,0,25.25,566.5,0
2245-ADZFJ,0,1,1,31,1,1,0,1,0,1,1,1,0,80.55,2471.6,0
7776-QGYJC,0,1,1,39,1,0,0,0,1,1,0,0,1,81.5,3107.3,0
9313-QOLTZ,0,0,0,26,1,0,0,0,0,0,0,0,0,20.9,518.3,0
9651-GTSAQ,0,1,0,53,1,0,1,1,1,0,1,1,1,106.1,5769.75,1
3186-BAXNB,0,0,0,1,1,0,0,1,0,1,1,0,0,91.7,91.7,1
4672-FOTSD,0,0,0,12,1,1,1,1,0,1,0,0,1,67.25,832.3,0
0637-YLETY,0,0,0,16,1,1,0,1,1,0,0,1,1,95.6,1555.65,1
9818-XQCUV,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,45.3,0
7338-ERIVA,0,0,1,39,0,0,1,0,0,1,1,0,0,45.05,1790.6,0
1157-BQCUW,0,0,0,1,1,1,0,0,0,0,0,0,1,74.95,74.95,1
8259-NFJTV,0,1,1,7,0,0,1,0,0,1,0,0,0,34.65,246.6,0
3223-DWFIO,1,0,0,4,1,0,0,0,0,0,0,0,0,69.35,261.65,0
2660-EMUBI,1,0,0,10,1,1,0,0,0,0,1,1,1,95.35,898.35,1
6968-GMKPR,0,0,0,55,1,0,0,1,1,0,0,0,1,81.55,4509.5,0
4751-ERMAN,0,1,1,72,1,0,0,1,1,0,1,1,1,75.4,5480.25,0
1436-ZMJAN,0,1,0,10,1,0,0,0,1,0,1,1,1,67.8,653.15,0
3292-PBZEJ,1,0,0,11,1,1,0,1,1,1,1,1,1,111.4,1183.05,0
0799-DDIHE,0,1,1,15,1,0,0,0,0,0,0,0,0,46.3,639.45,0
3070-FNFZQ,0,1,1,23,1,0,0,0,0,0,0,0,0,20.4,478.75,0
2812-SFXMJ,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0
7675-OZCZG,1,0,0,3,1,0,0,0,0,0,0,0,0,45,127.1,1
5014-WUQMG,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,0
5312-TSZVC,0,0,1,15,1,0,0,0,0,0,0,0,0,19.65,270.6,0
2003-CKLOR,0,0,0,66,1,0,0,1,1,0,1,1,0,99.5,6710.5,1
0993-OSGPT,1,1,0,68,1,0,0,1,1,1,0,0,1,60.65,3975.9,0
9254-RBFON,0,1,1,17,1,0,0,0,1,1,1,1,0,98.6,1704.95,1
1205-WNWPJ,0,0,0,7,1,0,0,0,0,1,1,0,1,59.5,415.95,1
9391-EOYLI,1,1,0,12,1,0,0,0,0,0,0,1,1,80.45,950.2,1
7108-DGVUU,1,1,0,21,1,1,0,1,1,0,0,1,0,71.7,1497.05,0
2782-JEEBU,0,0,0,21,0,0,0,1,0,1,0,0,1,36,780.15,0
5127-BZENZ,0,1,1,56,1,1,1,0,0,0,1,0,0,65.2,3512.15,0
2720-FVBQP,0,1,1,6,1,1,0,0,0,0,0,0,1,48.95,273.25,0
9906-NHHVC,1,0,0,65,0,0,0,1,1,0,1,1,1,53.5,3517.9,0
4522-XRWWI,0,1,0,42,1,1,1,0,0,1,1,1,0,80.45,3375.9,0
3766-EJLFL,0,1,1,68,1,1,1,0,1,1,1,1,1,109.05,7508.55,0
5939-SXWHM,0,1,1,48,1,1,0,0,0,0,0,0,0,26.3,1245.05,0
8152-UOBNY,1,0,0,50,1,1,0,1,0,1,1,1,1,106.8,5347.95,0
7351-KYHQH,1,0,0,7,1,0,0,1,1,0,1,0,1,64.95,493.65,0
7643-RCHXS,0,1,1,63,1,0,0,0,0,0,0,0,0,19.35,1263.85,0
8246-SHFGA,0,0,0,17,1,0,0,0,0,0,0,0,0,21.1,385.55,0
8387-MOJJT,0,1,1,42,1,0,0,0,0,0,1,0,1,77.95,3384,1
0620-XEFWH,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,0
6485-QXWWE,0,0,1,62,1,1,0,0,0,0,0,0,0,26,1638.7,0
2761-OCIAX,1,0,0,2,1,0,0,1,0,0,0,0,1,74.7,165.4,1
7321-VGNKU,0,1,0,2,1,0,0,0,0,0,0,0,1,70.35,120.25,0
5327-CNLUQ,0,1,0,48,1,1,1,1,1,0,1,0,1,96.9,4473.45,0
7552-KEYGT,0,1,0,27,1,0,0,0,0,0,0,0,0,19.55,520.55,0
5816-JMLGY,0,1,1,70,1,0,0,1,1,1,1,1,1,80.4,5717.85,0
3068-OMWZA,1,0,0,1,1,1,0,0,1,0,1,0,1,88.8,88.8,1
2927-QRRQV,0,1,0,46,1,1,0,1,1,0,1,0,1,94.65,4312.5,0
6032-KRXXO,0,0,0,30,1,0,0,0,0,0,1,1,1,90.25,2755.35,1
7459-RRWQZ,0,0,0,15,1,1,1,0,0,0,0,1,1,64.65,994.55,1
6265-SXWBU,0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,0
7941-RCJOW,0,0,0,65,1,0,0,0,0,0,0,0,1,19.55,1218.65,0
6374-NTQLP,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,0
4154-AQUGT,1,1,0,13,1,0,0,1,0,1,0,1,1,89.05,1169.35,1
2387-KDZQY,0,0,0,17,1,0,0,0,0,0,0,0,1,20.1,279.5,0
3584-WKTTW,0,1,0,51,1,1,1,0,1,1,1,1,1,111.55,5720.35,0
3399-BMLVW,0,1,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,0
1971-DTCZB,0,1,0,72,1,1,1,1,1,1,1,1,1,90.95,6468.6,0
3092-IGHWF,0,1,1,67,1,1,0,1,1,0,0,0,0,87.4,5918.8,1
3374-PZLXD,0,0,0,34,1,0,0,0,0,0,0,0,0,19.7,675.6,0
3813-DHBBB,0,1,0,67,0,0,1,1,0,1,0,1,1,50.95,3521.7,0
2812-REYAT,0,1,0,49,1,0,0,0,0,0,0,0,1,20.05,923.1,0
6518-PPLMZ,0,1,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,0
4939-KYYPY,0,0,0,27,1,1,0,0,1,1,0,0,0,59.45,1611.65,0
8017-LXHFA,1,0,0,23,1,0,0,1,0,0,1,1,1,94.75,2293.6,1
5930-GBIWP,0,0,0,69,1,1,1,1,1,1,0,1,1,81.5,5553.25,0
6022-KOUQO,0,1,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,0
6352-TWCAU,0,0,0,35,1,1,0,0,0,0,1,0,1,86.45,3029.1,1
2361-UPSND,0,1,0,46,1,0,1,1,0,1,0,1,0,70.6,3231.05,0
6035-RIIOM,0,0,0,54,1,1,0,1,0,0,1,1,1,97.2,5129.45,0
2929-QNSRW,0,1,0,56,1,1,0,1,0,0,1,1,1,98.25,5508.35,1
1262-OPMFY,0,1,0,9,1,0,0,0,1,0,0,0,1,75.75,655.9,1
9504-DSHWM,0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,0
5035-BVCXS,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,0
6267-DCFFZ,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,0
3533-UVMOM,0,1,0,68,1,0,1,1,1,0,0,1,0,70.95,4741.45,0
2439-LYPMQ,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,0
4248-QPAVC,1,1,0,17,1,1,1,0,1,0,0,0,1,85.35,1463.45,1
1899-VXWXM,0,0,0,48,1,1,0,1,1,0,1,1,1,106.1,5082.8,1
1478-VPOAD,0,0,0,1,1,0,0,0,0,0,0,0,0,43.8,43.8,0
9995-HOTOH,0,1,1,63,0,0,1,1,1,0,1,1,0,59,3707.6,0
2988-PLAHS,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,0
1371-OJCEK,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,0
4999-IEZLT,0,0,0,66,0,0,0,0,0,1,0,0,0,29.45,1983.15,0
8883-A0DQ,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,0
4690-LLKUA,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,1
2351-RRBUE,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,134.05,0
5980-BDHPY,0,1,0,72,1,1,1,1,1,1,1,1,1,87.1,6230.1,0
1498-DQNRX,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,0
9469-WEJBT,0,1,0,37,1,0,0,0,1,1,0,1,1,90.35,3419.3,0
3331-HQDTW,0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,1
9490-DFPMD,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,1
2581-VKIRT,0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.3,0
5442-XSDCW,0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,1
7426-WEIJX,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,0
2851-MMUTZ,0,0,0,27,1,0,0,1,0,1,0,0,1,56.15,1439.35,0
3049-NDXFL,0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,1
8580-AECUZ,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,1
3307-TLCUD,0,1,0,17,0,0,1,0,1,0,0,0,0,34.4,592.75,0
6625-FLE0,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,0
2967-MXRAV,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,0
7963-GQRMY,0,1,1,3,1,0,0,0,0,0,0,0,0,44.3,134.5,1
8189-HBVRW,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,0
4163-KIUHY,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,0
1228-FZFRV,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,1
3500-NSDOA,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,0
1171-TYKUR,0,1,0,47,1,1,0,0,0,0,0,0,0,25.4,1139.2,0
3761-FLYZI,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,0
2058-DCJBE,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,1
5364-XYIRR,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,1
4829-AUOAX,0,0,0,46,1,1,0,0,0,0,1,1,0,96.05,4399.5,1
1219-NNDDO,0,0,0,9,1,1,0,0,0,0,0,0,1,76.85,663.55,0
8388-DMKAE,0,0,0,8,1,0,0,0,0,0,0,0,0,20.25,174.65,0
4403-BWPAY,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0
9659-QEQSY,0,0,0,45,1,1,1,1,1,1,1,1,1,115.65,5125.5,0
5405-ZMYXQ,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,0
5047-LHVLY,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1
1442-OKRJE,0,1,1,66,1,0,1,1,1,0,1,1,1,103.15,7031.3,0
4737-AQCPU,0,1,1,72,1,1,1,1,1,1,0,0,0,72.1,5016.65,0
9158-VCTQB,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,1
2808-CHTDM,0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,0
6311-UEUME,0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,1
0793-TWELN,0,0,0,4,1,1,1,0,0,0,0,0,1,80.15,319.85,0
3283-WCWXT,0,1,1,6,1,1,0,0,0,0,0,0,0,25.4,153.3,0
1060-ENTOF,1,1,0,67,1,1,1,1,1,1,0,1,1,105.4,7035.6,0
0999-QXNSA,1,0,1,7,1,0,0,0,0,0,0,0,1,45.75,344.2,0
5451-MHQOF,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,0
4836-WNF0,0,1,0,72,1,1,0,0,0,0,0,0,0,25,1849.2,0
9225-BZLNZ,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,0
0354-VXMJC,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,0
4422-QVIJA,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,0
9365-SRSZE,1,1,0,27,1,0,0,0,0,0,0,0,1,70.55,1943.9,0
6839-ITVZJ,0,1,1,26,1,1,0,1,0,1,0,0,1,60.05,1616.15,1
8332-OSJDW,0,1,1,12,1,1,0,0,0,0,0,0,0,26.4,314.95,0
4735-BJKOU,0,0,0,40,1,0,0,0,0,0,0,0,0,20.15,804.85,0
0274-JKUJR,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,0
5740-YHGTW,0,1,1,70,1,1,1,1,0,0,1,0,1,97.55,6669.05,0
8917-SZTTJ,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,0
1696-MZVAU,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,0
7359-WWYJV,0,1,0,72,1,1,1,1,1,1,1,1,0,114.45,8375.05,0
0375-HVGXO,0,0,0,1,0,0,0,0,0,0,1,0,1,34.7,34.7,1
4906-ZHGPK,0,1,1,54,1,1,0,1,0,1,1,0,1,70.7,3770,0
8593-WHYHV,0,0,0,3,1,1,0,0,0,0,0,1,1,85.3,264.8,1
3795-GWTRD,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,0
1298-PHBTI,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,0
6223-DHJGV,0,0,0,42,1,0,0,0,0,0,0,0,1,20.65,958.1,0
6961-MJKBO,0,0,0,47,1,0,0,0,0,0,0,0,0,20.45,943,0
6097-EQISJ,0,1,1,66,1,1,0,1,1,0,1,1,1,102.45,6615.15,1
4423-YLHDV,0,1,0,21,1,1,1,0,1,0,1,1,1,104.4,2200.25,1
8158-WPEZG,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,0
0107-YHINA,0,0,1,1,1,1,0,0,1,0,1,1,1,99.75,99.75,1
4918-FYJNT,1,1,0,55,1,1,0,1,1,1,0,0,0,90.45,5044.8,0
0727-BNRLG,0,0,0,69,1,1,0,1,1,1,1,0,1,97.65,6743.55,0
4854-CIDCF,1,0,0,3,1,0,0,0,1,0,0,0,0,73.85,196.4,0
8640-SDGKB,0,0,0,4,1,0,0,0,1,1,1,1,1,74.4,299.7,1
3280-MRDOF,1,0,0,30,1,1,0,0,1,1,1,0,1,69.1,2093.9,0
6435-SRWBJ,0,0,0,5,1,1,0,0,1,1,0,0,1,82.75,417.75,0
9964-WBQDJ,0,1,0,71,1,1,0,0,0,0,0,0,1,24.4,1725.4,0
6303-KFWSL,0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,0
1702-CCFNJ,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,0
8932-CZHRQ,0,0,0,68,1,1,1,1,1,0,0,1,0,76.75,5233.25,0
0386-CWRGM,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,967.85,0
5515-RUGKN,0,0,0,8,1,0,0,0,0,0,0,1,1,54.75,438.05,0
0404-AHASP,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,0
7279-NMVJC,0,0,0,17,1,0,0,0,0,0,0,0,0,19.9,323.15,0
2081-VEYEH,0,0,0,3,1,0,0,1,1,1,1,1,1,107.95,318.6,0
6407-UTSLV,1,0,0,2,1,0,0,1,0,0,1,0,1,83.8,163.7,0
4116-TZAQJ,0,0,0,9,1,0,1,0,0,0,0,0,1,74.25,639.65,1
9060-HJJRW,0,0,0,51,0,0,0,1,1,0,1,1,1,56.4,2928.5,0
2587-YNLES,0,1,1,6,1,0,0,0,0,0,0,0,0,20.1,100.35,0
7398-SKNQZ,0,1,0,3,1,1,0,0,0,0,1,1,0,94.9,273.2,0
5935-FCCNB,1,0,0,17,1,1,0,0,0,0,1,1,1,94.2,1608.15,0
1958-RNRKS,0,1,0,30,1,1,0,0,0,0,0,0,0,49.9,1441.95,0
5136-RGMZO,0,0,0,31,1,1,0,1,0,1,1,0,1,71.05,2168.15,0
8345-MVDYC,0,0,0,45,1,0,1,0,1,1,1,1,0,81.65,3618.7,0
8226-BXGES,0,1,0,64,1,1,1,1,1,0,0,0,0,89.45,5692.65,0
3877-JRJIP,0,0,0,1,1,1,0,0,0,0,1,0,1,59.85,59.85,1
8375-DKEBR,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1
9705-IOVQQ,1,1,1,61,1,1,0,1,0,0,1,1,0,99,5969.3,0
1015-OWJKI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.05,19.05,0
7511-YMXVQ,0,0,0,9,0,0,0,0,0,0,1,1,1,45.4,418.8,1
2040-XBAVJ,0,1,1,72,1,1,1,1,1,1,1,1,0,114.45,8100.55,0
7551-JOHTI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,1
8887-IPQNC,0,1,0,7,1,0,0,0,0,0,0,0,1,44.25,313.45,0
8646-JCOMS,0,1,0,66,1,1,0,1,1,1,0,0,1,90.55,6130.95,0
9804-ICWBG,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1
1222-KJNZD,0,1,1,40,1,0,0,0,0,0,0,0,1,20.4,745.3,0
0106-GHRQR,0,0,0,16,1,1,0,1,1,0,0,1,1,71.4,1212.1,0
5318-IXUZF,0,0,0,2,1,0,0,1,0,0,1,0,1,87.15,183.75,1
3768-VHXQO,0,1,0,67,1,1,0,0,0,0,0,0,0,24.85,1583.5,0
8952-WCVCD,0,1,0,41,1,0,1,1,1,0,1,1,1,104.45,4162.05,0
2418-TPEUN,0,1,1,56,1,0,0,0,0,0,0,0,1,19.8,1119.9,0
3963-RYFNS,0,0,0,72,1,1,1,1,1,1,1,1,1,116.45,8013.55,0
3198-VELRD,0,1,1,3,1,1,0,0,0,0,0,1,1,84.75,264.85,1
8540-ZQGEA,0,1,0,54,1,0,0,0,0,0,0,0,0,20.05,1102.4,0
1320-REHCS,1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,5832,0
4137-JOPHL,0,0,0,50,1,0,0,0,1,1,0,1,1,89.7,4304.5,0
9436-ZBZCT,0,0,0,14,1,1,0,0,0,1,1,0,1,89.95,1178.4,1
7801-CEDNV,0,1,0,27,1,0,1,0,0,0,0,0,0,48.7,1421.75,0
2057-BOYKM,1,1,0,72,1,1,1,1,1,1,0,0,1,96.6,6827.5,0
3658-QQJYD,0,0,0,62,1,0,1,1,0,0,1,1,1,74.3,4698.05,0
1803-BGNBD,0,0,0,12,1,0,0,1,0,1,0,0,1,54.3,654.5,0
0134-XWXCE,1,0,0,44,1,0,0,0,1,1,1,1,0,74.85,3268.05,0
6950-TWMYB,0,1,1,54,1,0,0,1,0,1,0,0,1,79.95,4362.05,0
5848-FHRFC,0,0,0,68,1,0,0,0,0,0,0,0,0,20.05,1386.9,0
2243-FNMMI,0,0,0,20,1,0,0,0,0,0,0,0,0,19.4,415.4,0
2511-MORQY,0,1,1,50,1,1,0,0,1,0,0,0,0,54.9,2614.1,0
5356-KZCKT,0,0,0,58,1,1,0,0,0,0,0,0,1,24.45,1513.6,0
9470-XCCEM,0,1,1,35,1,1,0,1,0,0,1,0,1,89.65,3161.6,0
6519-CFDBX,0,0,0,2,1,0,0,0,0,0,0,0,1,45.4,80.95,0
3902-MIVLE,0,1,1,63,1,1,1,0,1,1,0,1,0,75.7,4676.7,0
0409-WTMPL,0,1,0,58,1,1,1,1,1,0,1,1,1,110.65,6526.65,0
8763-KIAFH,0,1,1,27,1,0,0,0,0,0,0,0,1,20.55,583.3,0
3669-WHAFY,0,1,0,71,1,1,1,1,1,1,1,1,1,115.15,8078.1,0
3055-VTCGS,0,0,0,63,1,0,0,0,1,0,0,1,0,58.55,3503.5,0
3144-KMTWZ,0,1,0,71,1,1,0,1,1,0,0,1,1,93.25,6669.45,0
7279-BUYWN,1,0,0,41,1,1,1,1,1,0,1,1,1,113.2,4689.5,1
7156-MHUGY,1,0,0,13,1,0,0,0,0,0,1,1,1,90.5,1201.15,1
7198-GLXTC,0,0,0,2,1,0,0,0,0,0,1,0,0,79,143.65,1
2007-QVGAW,0,1,1,68,1,0,0,0,0,0,0,0,1,19.35,1292.65,0
5207-PLSTK,0,1,1,1,1,0,1,0,0,0,0,0,1,48.75,48.75,0
2307-FYNNL,1,0,0,65,1,1,1,0,1,1,1,1,1,109.05,7108.2,0
5605-XNWEN,1,1,0,72,1,1,0,0,0,0,0,0,1,25,1802.55,0
2155-AMQRX,0,0,0,28,1,1,0,0,0,1,0,0,1,54.9,1505.15,0
6181-AXXYF,0,1,1,72,1,1,0,0,0,0,0,0,0,24.75,1859.1,0
5091-HFAZW,0,0,0,2,1,0,1,1,0,0,1,0,1,91.15,168.5,0
0516-VRYBW,0,0,1,18,1,0,0,0,0,0,0,0,0,20.15,390.85,1
2519-LBNQL,1,1,0,60,1,1,0,1,1,0,1,1,1,104.35,6339.45,0
8623-ULFNQ,1,0,0,26,1,1,0,0,0,1,0,1,1,66.05,1652.4,0
8380-PEFPE,0,0,1,1,1,0,0,0,0,0,0,0,1,71.65,71.65,1
5687-DKDTV,0,0,0,4,1,0,0,0,0,0,0,0,0,20.35,77.5,1
1568-LJSZU,0,1,1,68,1,1,1,1,1,1,1,1,1,92.2,6392.85,0
7530-HDYDS,0,0,0,38,1,0,0,1,1,1,0,0,1,84.25,3264.5,1
7789-HKSBS,1,1,0,42,1,1,1,0,1,0,1,1,1,105.2,4599.15,0
7416-CKTEP,0,1,0,57,1,0,0,0,0,0,0,0,1,19.6,1134.25,0
2586-CWXVV,0,1,0,54,0,0,0,1,0,0,0,0,0,30.4,1621.35,0
3096-IZETN,0,0,0,12,1,0,0,0,0,0,0,1,0,78.1,947.3,1
2348-KCJLT,0,1,0,44,1,0,1,1,1,0,0,0,1,61.5,2722.2,0
8401-EMUWF,0,1,1,42,1,1,1,1,0,0,1,0,1,69.4,3058.3,0
4193-IBKSW,0,1,1,72,1,1,0,0,0,0,0,0,0,24.75,1769.6,0
5377-NDTOU,0,1,1,71,1,1,1,1,1,1,1,1,0,91.05,6293.75,0
5922-ABDVO,0,1,0,19,1,1,0,0,1,0,0,1,0,89.65,1761.05,1
2474-LCNUE,0,1,0,23,1,1,0,0,0,1,1,1,1,73.65,1642.75,0
0839-QNXME,0,0,0,30,1,0,0,0,0,0,0,0,0,19.4,578.5,0
3506-OVLKD,0,0,0,35,1,1,0,0,0,0,0,0,0,26.2,954.9,0
9172-ANCRX,0,0,0,10,1,1,1,0,0,0,1,1,1,98.7,973.25,1
6650-VJONK,0,0,0,1,1,0,0,0,0,0,0,0,1,43.85,43.85,0
2178-PMGCJ,0,0,0,22,1,0,0,0,0,0,0,0,1,69.7,1490.4,0
7492-TAFJD,0,1,1,7,0,0,1,1,1,0,0,0,0,38.55,280,0
2773-MADBQ,0,0,0,36,0,0,1,1,1,1,0,1,1,53.1,1901.25,0
6016-LVTJQ,0,1,1,34,1,0,0,0,0,0,0,0,0,20.65,716.4,0
7860-KSUGX,0,1,1,72,1,1,1,1,1,0,0,0,0,64.45,4720,0
8966-KZXXA,0,1,1,36,1,1,0,0,0,0,0,0,0,25.1,930.95,0
6910-HADCM,0,0,0,1,1,0,0,0,1,0,0,0,0,76.35,76.35,1
4816-LXZYW,0,0,0,23,1,1,0,1,0,0,0,0,1,79.15,1676.95,1
9606-PBKBQ,1,1,0,32,1,1,0,0,0,0,0,1,1,85,2642.05,1
5149-QYTTU,0,1,1,71,1,1,1,1,1,1,0,0,1,95.15,6770.85,0
2070-XYMFH,1,0,0,23,1,1,0,0,1,0,0,0,1,79.35,1835.3,0
2085-BOJKI,0,1,0,17,1,0,0,0,1,0,1,1,1,96.65,1588.25,0
0817-HSUSE,0,0,0,1,1,0,0,0,1,1,1,1,1,75.5,75.5,0
5442-PPTJY,0,1,1,12,1,0,0,0,0,0,0,0,0,19.7,258.35,0
1927-QEWMY,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0
1663-MHLHE,0,0,0,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0
5663-QBGIS,1,1,0,72,1,1,0,1,0,0,1,1,0,98.35,6929.4,0
4450-MDZFX,0,1,1,60,1,1,0,0,0,0,0,0,0,74.35,4453.3,0
6701-DHKWQ,0,1,1,61,0,0,0,1,1,1,1,0,0,51.35,3244.4,0
7554-AKDQF,0,1,0,6,1,0,0,0,0,0,0,0,0,45.65,323.45,0
3536-IQCTX,1,1,0,32,1,1,0,0,0,0,0,1,0,85.3,2661.1,1
4911-BANWH,0,0,1,31,1,1,0,0,0,0,1,0,1,86.55,2697.4,1
8496-EJAUI,0,0,0,19,1,0,0,1,0,0,0,0,1,73.85,1424.5,1
0794-YVSGE,0,1,1,72,1,0,0,0,0,0,0,0,0,20.3,1401.15,0
5423-BHIXO,0,0,0,32,1,1,0,1,0,0,0,0,1,54.2,1739.6,0
6908-VVYHM,0,1,0,65,1,1,0,1,0,0,0,1,1,90.65,5931,0
2959-EEXWB,0,1,1,45,0,0,1,0,0,0,1,1,1,50.9,2333.85,0
1839-UMACK,0,0,0,42,1,1,0,0,0,0,0,0,0,25.05,949.85,0
